WA1,WA2,ApL1,ApL2,MaxP,MaxV2,MaxV3,MaxM2,MaxM3,MaxT,U1,U2,U3,R1,R2,R3,PGA,fc,Ec,fy,fu
263.62236530, 369.71070500, 3.00000000, 9.00000000, -7264.35597869, -1207.03825649, -84.66959836, 807.59930737, 4755.69531730, 87.72208288, -0.00080705, 0.01287489, -0.00020819, 0.00121596, -0.00018032, 0.00014529,0.52740000, 31.36432097, 25441.08194351, 411.67054976, 756.32698498
569.78597830, 876.43992380, 9.00000000, 9.00000000, -9169.41164985, -1481.02778244, -180.87389046, 1554.50376655, 4944.90384886, 152.31760268, 0.00045637, 0.02627661, 0.00000476, 0.00173052, 0.00006665, 0.00022036,0.97500000, 29.37574299, 24783.54198978, 471.72940783, 662.08672669
669.97071470, 483.51687825, 9.00000000, 9.00000000, -12950.31864345, -1838.34076319, -232.27275200, 1712.19362598, 6164.57419421, 469.92544920, 0.00433770, 0.15089255, 0.00081129, 0.00335861, 0.00071987, 0.00088258,0.27290000, 30.14410785, 25845.67783053, 477.31946291, 808.28635821
1110.30891300, 465.58051540, 9.00000000, 9.00000000, -9636.86373914, 1646.49558091, -133.09582276, 906.33333814, 5538.61149532, 245.21502991, -0.00082520, 0.04062528, 0.00021324, 0.00221294, -0.00019930, 0.00025159,0.19130000, 30.74448763, 26211.26060568, 499.54979701, 709.78555160
494.52974620, 535.09985725, 9.00000000, 9.00000000, -9636.86373914, -1519.82466441, -133.09582276, 906.33333814, 5029.67747651, 245.21502991, -0.00223696, 0.00066499, -0.00074516, -0.00000070, -0.00043407, -0.00001562,0.00000000, 37.00291799, 29518.63520645, 497.87683194, 678.31565037
925.42414055, 484.16411715, 9.00000000, 9.00000000, -7526.04755813, -1393.91260227, -108.63660322, 869.57616546, 5039.98484602, 113.92230050, -0.00036571, 0.02036864, -0.00010477, 0.00128177, -0.00006116, 0.00012300,0.65880000, 31.19967800, 26963.82994304, 473.95538254, 709.63332061
946.82225085, 547.09339020, 9.00000000, 9.00000000, -7407.66814854, 1263.14171998, -73.87896849, 683.27823051, 4904.66209726, 108.69767019, -0.00019895, 0.01230193, -0.00024139, 0.00129111, -0.00005767, 0.00010568,0.52740000, 28.89571473, 24620.20396075, 472.02544127, 700.87602414
513.83904005, 532.87374770, 9.00000000, 9.00000000, -12976.57334259, -1839.49328927, -230.65605326, 1705.07051305, 6166.21354632, 472.99341050, 0.00436175, 0.15101306, 0.00079810, 0.00341869, 0.00072619, 0.00088834,0.27290000, 28.87746946, 25253.98831043, 418.75219739, 812.37415377
604.32499960, 319.83408310, 9.00000000, 9.00000000, -9921.90580116, 1584.72328102, -140.43823245, 973.63346719, 5313.57342106, 242.84137050, -0.00090771, 0.04427670, 0.00024687, 0.00216197, -0.00019305, 0.00028051,0.44720000, 30.35472047, 26664.72978280, 457.79975062, 718.05057395
302.98625840, 475.80885135, 9.00000000, 9.00000000, -11890.83753708, 1665.52999614, -190.07628228, 1396.48879411, 5564.51364358, 308.93766657, 0.00199867, 0.09504405, 0.00054165, 0.00263148, 0.00030655, 0.00055647,0.78320000, 33.38061754, 26273.93670496, 419.60368312, 702.24225298
575.95436115, 1108.58294260, 9.00000000, 9.00000000, -9463.54636876, -1581.28974362, -99.78719237, 760.06683891, 5302.89800720, 175.89335618, 0.00036808, 0.03692558, 0.00003492, 0.00175269, 0.00005547, 0.00032153,0.40310000, 41.89654676, 31516.28083096, 472.76187548, 731.62645087
385.47979820, 368.31816070, 6.00000000, 9.00000000, -9825.77034901, -1599.32140342, -136.87996569, 999.90443142, 5373.91253736, 252.45561062, -0.00111207, 0.04556942, 0.00025830, 0.00224316, -0.00023916, 0.00026493,0.44720000, 27.94258151, 24443.36122646, 484.95619752, 711.78925417
503.90490360, 234.33970840, 4.00000000, 3.00000000, -7065.55830816, -1292.94580820, -98.37024711, 945.40595522, 4759.23483116, 115.09637232, -0.00046497, 0.01542136, -0.00015934, 0.00120979, -0.00009255, 0.00012845,0.24520000, 31.71496137, 26703.05126804, 619.72742049, 766.66727816
1051.45920635, 557.65515225, 9.00000000, 9.00000000, -7202.69861038, 1223.31147626, -78.74818946, 739.43201327, 4705.11433862, 90.33242211, -0.00049050, 0.01272007, -0.00018928, 0.00117528, -0.00011913, 0.00014062,0.52740000, 29.87952904, 26501.87873985, 443.70938948, 718.59276618
785.25769210, 878.00898780, 9.00000000, 9.00000000, -12873.36564427, -1877.01867349, -219.15705706, 1616.33416990, 6327.94119420, 489.28188721, 0.00473288, 0.15148978, 0.00081350, 0.00340826, 0.00079498, 0.00091893,0.27290000, 26.90943132, 24959.19598284, 498.66896635, 739.03038817
266.97623960, 370.23045745, 4.00000000, 9.00000000, -11116.46783065, -1658.44986915, -239.75473193, 1752.29461446, 5562.45508752, 387.41278550, 0.00075545, 0.05175525, 0.00090421, 0.00264817, 0.00011548, 0.00035819,0.82380000, 31.91631013, 26497.44145549, 460.09115137, 659.27132907
573.99303115, 483.19325880, 9.00000000, 5.00000000, -7203.59591677, 1307.62101269, -95.27408398, 881.04456032, 4986.81952366, 110.75112947, -0.00011706, 0.01493458, -0.00021007, 0.00132879, -0.00001881, 0.00013310,0.24520000, 28.95052675, 24376.25684092, 429.83978858, 623.75419220
609.29697115, 355.58912900, 9.00000000, 9.00000000, -11675.89329481, 1659.15106256, -188.65805560, 1371.39932913, 5529.70288367, 312.81062151, 0.00209156, 0.09465300, 0.00057688, 0.00253520, 0.00032127, 0.00054702,0.78320000, 34.16671576, 27333.90290128, 449.96007797, 711.62124193
524.32234890, 497.47174120, 9.00000000, 4.00000000, -8989.75048304, 1493.68508751, -102.13735705, 862.14189535, 4987.07832496, 139.56610810, 0.00005710, 0.01467624, -0.00011926, 0.00185098, -0.00000638, 0.00012500,0.69520000, 33.61539933, 26438.57446796, 427.88468355, 765.38113474
833.50641010, 314.20506600, 9.00000000, 5.00000000, -9237.59067956, 1591.38953025, -100.10589432, 815.65873549, 5405.33964824, 156.26688749, 0.00033479, 0.01383706, -0.00019323, 0.00207938, 0.00005723, 0.00009253,0.69520000, 26.89980815, 24028.48557899, 480.65573065, 704.66791579
346.59643095, 234.41816160, 9.00000000, 5.00000000, -7210.41968893, 1288.35584500, -95.03007406, 898.95878068, 4825.37866434, 95.13914209, -0.00022978, 0.01512754, -0.00018020, 0.00121060, -0.00004436, 0.00016687,0.24520000, 33.26073614, 27385.36134102, 400.21318952, 739.25555062
440.77949755, 1282.57252690, 9.00000000, 9.00000000, -11737.64407883, -1673.96848187, -222.29851970, 1607.37574769, 5614.70181984, 360.01683464, 0.00137888, 0.05202038, 0.00078629, 0.00273477, 0.00023575, 0.00040874,0.82380000, 30.85261625, 25449.47255003, 485.76637342, 695.98564548
558.90059680, 556.46854760, 6.00000000, 9.00000000, -7465.58401563, -1207.66270422, -83.59900314, 803.50949144, 4755.49102816, 120.11386050, -0.00079965, 0.01286022, -0.00024585, 0.00121478, -0.00018032, 0.00008448,0.52740000, 28.42746269, 25536.88865832, 454.89064692, 678.50428011
595.73437420, 462.10896130, 9.00000000, 9.00000000, -9661.12152852, -1585.13173602, -139.48223126, 975.94730808, 5292.37193258, 223.51832472, -0.00117127, 0.04106401, 0.00020143, 0.00202603, -0.00027099, 0.00028844,0.19130000, 35.48108389, 28572.74499933, 451.39338430, 691.12546239
844.01913890, 575.95436115, 9.00000000, 9.00000000, -9225.67134688, 1561.91679353, -111.57890791, 843.23405923, 5235.18899181, 207.97231957, 0.00006038, 0.03632075, 0.00008084, 0.00188096, 0.00000577, 0.00026000,0.40310000, 36.79014595, 29696.24116936, 404.67207410, 734.82618092
742.04959220, 896.62200950, 9.00000000, 9.00000000, -9225.67134688, -1493.67693427, -111.57890791, 843.23405923, 4961.02218467, 207.97231957, -0.00223070, 0.00052601, -0.00084582, 0.00001519, -0.00043192, -0.00003563,0.00000000, 33.40296110, 27879.81852605, 453.54849753, 691.74896704
370.45601040, 788.05258735, 9.00000000, 9.00000000, -7357.44089088, -1254.74295514, -71.20242713, 684.53737758, 4913.40709782, 96.42827239, -0.00028551, 0.01301452, -0.00020973, 0.00112012, -0.00008587, 0.00018111,0.52740000, 33.40423852, 27966.97426485, 437.66323750, 764.23371834
915.39193760, 370.23045745, 9.00000000, 9.00000000, -11400.67148589, 1678.35266391, -246.83657504, 1751.60048150, 5638.62620954, 389.85176775, 0.00086966, 0.05086135, 0.00085132, 0.00258452, 0.00014369, 0.00035505,0.82380000, 34.06196161, 28143.90844742, 479.58895943, 767.48490672
980.97881280, 719.94540310, 9.00000000, 9.00000000, -9622.67782866, 1620.52047589, -126.91982620, 850.81003777, 5434.96962410, 235.50635499, -0.00058532, 0.04077588, 0.00021295, 0.00213469, -0.00015537, 0.00026806,0.19130000, 33.76119803, 27204.39866528, 428.56210457, 657.04565621
296.74922900, 563.60778880, 3.00000000, 9.00000000, -7147.17075209, -1356.69926610, -87.92405324, 873.28020397, 4982.13958122, 95.46201839, -0.00018171, 0.01580375, -0.00015704, 0.00112891, -0.00004357, 0.00016776,0.24520000, 34.07548871, 28578.66967222, 457.40011511, 730.04551622
994.89444915, 507.42549095, 9.00000000, 9.00000000, -9309.06380216, -1551.00753633, -110.77794176, 909.28028506, 5205.68681241, 216.56890502, -0.00030711, 0.03730523, 0.00006583, 0.00208536, -0.00007095, 0.00023904,0.40310000, 30.89139733, 25182.65262068, 474.69849223, 777.83433597
1282.57252690, 355.23608960, 9.00000000, 6.00000000, -11045.64717514, -1632.88328919, -233.01169170, 1685.82676296, 5478.25610351, 417.33085406, 0.00106080, 0.05167745, 0.00091761, 0.00265990, 0.00017584, 0.00030172,0.82380000, 30.14141887, 26224.00941857, 458.90975954, 606.87563768
445.63378930, 600.44156620, 8.00000000, 9.00000000, -9010.39414202, -1597.05658838, -109.37001323, 886.77070234, 5383.27400153, 202.75226745, -0.00022596, 0.03743474, 0.00012183, 0.00188924, -0.00005933, 0.00026834,0.40310000, 34.29551169, 28079.10253587, 435.32267767, 662.26017632
590.91930905, 718.49401890, 9.00000000, 9.00000000, -8766.20087637, -1522.71234643, -175.00033599, 1509.10746934, 5119.42217496, 141.81625477, 0.00064413, 0.02551510, 0.00011084, 0.00156971, 0.00009533, 0.00024573,0.97500000, 34.37078165, 28346.31482389, 573.50459251, 672.55281633
550.76107730, 445.84953560, 9.00000000, 9.00000000, -11179.90820535, 1630.07855469, -238.35714841, 1698.07070935, 5445.93390189, 377.90856426, 0.00106811, 0.05137725, 0.00089360, 0.00256978, 0.00017734, 0.00037731,0.82380000, 32.98175754, 27920.51329944, 399.86112745, 641.78549441
748.28662160, 372.20159410, 9.00000000, 6.00000000, -11179.90820535, -1623.17672243, -238.35714841, 1698.07070935, 5418.76611043, 377.90856426, -0.00206836, -0.00081155, -0.00080766, 0.00012326, -0.00038695, -0.00003174,0.00000000, 33.85223983, 26654.09215641, 435.43987195, 655.66902957
457.81364860, 1046.41858825, 9.00000000, 9.00000000, -11431.63618029, -1753.85247117, -173.69285748, 1291.06787882, 5929.15140128, 304.46768955, 0.00238850, 0.09600218, 0.00062820, 0.00252548, 0.00037041, 0.00057183,0.78320000, 33.29571009, 26429.96134287, 529.87499936, 682.76195135
947.68523605, 581.77951125, 9.00000000, 9.00000000, -10142.11114642, 1611.06063816, -134.06440888, 913.35254721, 5423.41597273, 254.05728380, -0.00062901, 0.04427333, 0.00020260, 0.00224402, -0.00013721, 0.00026049,0.44720000, 30.58426070, 25662.75832104, 465.07402183, 702.83023637
1088.62640985, 264.92664975, 9.00000000, 3.00000000, -9212.38996546, 1577.17500694, -109.19347035, 871.92740133, 5320.06552877, 158.39660885, 0.00008417, 0.01372202, -0.00013306, 0.00178781, 0.00000560, 0.00009072,0.69520000, 35.61941934, 29019.66927091, 480.52277542, 720.18229636
451.50797265, 217.40362385, 8.00000000, 4.00000000, -9342.07572335, -1590.87444886, -138.87796384, 1003.50744642, 5318.86227542, 244.60275215, -0.00132807, 0.04136820, 0.00027226, 0.00223221, -0.00030284, 0.00025399,0.19130000, 28.90908689, 25175.55674086, 449.86325446, 719.48864337
1093.33360185, 836.39937185, 9.00000000, 9.00000000, -7409.28459691, -1513.72056287, -98.85641723, 836.90105805, 5104.40609311, 102.13976908, -0.00031663, 0.02165466, -0.00008422, 0.00118351, -0.00006377, 0.00014518,0.65880000, 31.92128867, 26590.07388724, 459.67804771, 679.86373755
361.93403155, 434.81705435, 3.00000000, 9.00000000, -11265.44862557, -1633.64148518, -243.08240627, 1758.39644263, 5455.51254123, 376.62195008, 0.00076958, 0.05122958, 0.00087524, 0.00262397, 0.00012022, 0.00037905,0.82380000, 31.71481525, 27167.17209458, 466.70222905, 704.71466704
111.66832355, 387.45093485, 2.00000000, 6.00000000, -8999.16794560, 1497.52040665, -99.46408980, 846.24010734, 5016.93956336, 118.24230132, 0.00013883, 0.01479984, -0.00014997, 0.00202295, 0.00001283, 0.00016379,0.69520000, 25.51726448, 23696.43922120, 418.11103695, 680.91530601
542.35677825, 922.26639925, 9.00000000, 9.00000000, -7149.32372564, -1385.82407782, -74.36368007, 763.73468315, 5180.71326059, 99.47778365, 0.00028103, 0.01657477, -0.00019206, 0.00116609, 0.00004112, 0.00018683,0.24520000, 28.21005220, 25072.83802298, 486.11795448, 779.26737536
539.10097045, 1016.89076510, 9.00000000, 9.00000000, -11214.84477916, -1653.21284865, -148.17946601, 1158.53347931, 5572.79312777, 240.81648333, 0.00044361, 0.04775845, 0.00039536, 0.00225893, 0.00003227, 0.00035099,1.02670000, 33.91746200, 27066.93627887, 459.22092445, 731.96379581
358.38402425, 973.21194600, 9.00000000, 9.00000000, -10961.68749658, -1703.59600558, -223.96121505, 1613.30651712, 5752.03909848, 348.63273318, 0.00136705, 0.05236443, 0.00093560, 0.00256951, 0.00022827, 0.00043148,0.82380000, 31.72750044, 27004.13386170, 489.42262067, 759.37817174
553.43829275, 515.76114345, 9.00000000, 9.00000000, -9134.87503350, -1563.45310845, -110.29292872, 877.78384457, 5249.02306925, 184.94118221, -0.00015621, 0.03712938, 0.00009812, 0.00190860, -0.00004237, 0.00030182,0.40310000, 36.21406282, 28102.30279159, 421.29025765, 642.81548274
1171.68873535, 623.85984640, 9.00000000, 9.00000000, -7494.30959918, 1270.80790575, -73.54563151, 672.26004543, 4902.00137749, 108.91669163, -0.00015009, 0.01221218, -0.00024873, 0.00124580, -0.00004906, 0.00010559,0.52740000, 30.68694270, 25913.21591753, 448.20357878, 767.13534456
661.68409545, 821.95417640, 9.00000000, 9.00000000, -9183.51253451, 1454.94799805, -91.54830250, 765.20436749, 5041.07226590, 123.52678379, 0.00046869, 0.01483225, -0.00012878, 0.00171815, 0.00006728, 0.00015613,0.69520000, 35.34357730, 28898.05465743, 463.38294683, 670.10921931
506.99399835, 503.28708465, 9.00000000, 9.00000000, -11251.40643829, 1608.10971468, -159.87480798, 1264.88547780, 5404.89613208, 268.14079994, -0.00001080, 0.04775924, 0.00037734, 0.00255053, -0.00003982, 0.00029150,1.02670000, 26.65903205, 23903.65731365, 478.46176631, 691.87507261
464.74695015, 252.36433110, 9.00000000, 3.00000000, -10919.75651679, 1626.05496756, -169.53024106, 1301.35832298, 5461.24183005, 267.68147342, -0.00010673, 0.04659251, 0.00045205, 0.00231843, -0.00006255, 0.00030128,1.02670000, 36.20731889, 27397.22977024, 491.83853058, 656.91689273
660.26213120, 64.57679025, 9.00000000, 1.00000000, -7405.17496078, -1383.29185191, -121.93922630, 980.63033361, 5083.51551297, 114.57796724, -0.00084791, 0.02005704, -0.00007476, 0.00123720, -0.00015168, 0.00012127,0.65880000, 35.82142211, 28815.65337624, 494.58456596, 707.90156017
264.29902415, 474.87721960, 5.00000000, 9.00000000, -8608.31633195, -1520.34611607, -180.04480939, 1557.83534322, 5106.42035323, 142.15576002, 0.00042398, 0.02578212, 0.00013134, 0.00161791, 0.00005466, 0.00024335,0.97500000, 33.64785395, 27053.32233047, 416.15583179, 628.66060757
294.00336700, 637.06940395, 5.00000000, 9.00000000, -9362.23211353, -1649.76480966, -126.50273251, 926.63021212, 5563.35586476, 226.69758628, -0.00103454, 0.04206106, 0.00027304, 0.00230452, -0.00024978, 0.00029108,0.19130000, 25.98464412, 23551.04794722, 464.50588681, 761.04314281
714.61058550, 332.36698180, 9.00000000, 5.00000000, -9849.57632413, 1569.84532889, -142.35650958, 980.23189293, 5240.51417396, 243.45341721, -0.00092883, 0.04402383, 0.00026499, 0.00202984, -0.00019916, 0.00027722,0.44720000, 36.10851846, 28596.68558004, 524.84364825, 740.40157486
442.00532880, 422.38222215, 9.00000000, 9.00000000, -10140.56137316, 1598.51680224, -140.28550084, 999.45057480, 5381.36459858, 239.39480730, -0.00104681, 0.04510485, 0.00019057, 0.00241702, -0.00021662, 0.00029101,0.44720000, 25.59047671, 23114.00251504, 431.00035834, 745.08339372
523.73394990, 328.05205580, 9.00000000, 8.00000000, -7088.53071083, -1276.45688325, -92.41955753, 887.37677535, 4749.33570371, 116.64600052, -0.00020106, 0.01563424, -0.00019043, 0.00127302, -0.00004175, 0.00012172,0.24520000, 28.24160353, 24175.23514087, 473.15412147, 701.67641035
290.82601240, 506.03294665, 9.00000000, 9.00000000, -11213.17979947, -1645.40991748, -236.08095005, 1704.83082799, 5505.87269081, 369.09985822, 0.00099123, 0.05184566, 0.00088767, 0.00264443, 0.00016237, 0.00039281,0.82380000, 31.43758969, 26739.24814373, 504.12554979, 795.36784144
641.37452330, 1021.84312335, 9.00000000, 9.00000000, -7569.07444279, -1214.86369975, -67.13562220, 641.93177936, 4775.59843401, 83.68065596, -0.00006399, 0.01285453, -0.00026240, 0.00120082, -0.00003891, 0.00015716,0.52740000, 29.98509400, 25999.10328490, 449.71779223, 695.04371489
327.40481690, 1131.10881765, 7.00000000, 9.00000000, -7464.43434315, -1574.21165405, -91.97466413, 799.93324237, 5338.33870118, 105.68754380, -0.00019499, 0.02229937, -0.00009985, 0.00118888, -0.00004555, 0.00019850,0.65880000, 30.51393898, 25499.13814165, 496.43526695, 764.19498835
650.44567455, 988.98103920, 9.00000000, 9.00000000, -9017.25169249, 1430.58095557, -86.89088764, 741.48344635, 5139.26119229, 117.17130451, 0.00055468, 0.01520069, -0.00011172, 0.00175339, 0.00008218, 0.00016750,0.69520000, 35.92803226, 27509.88880610, 475.70668822, 724.42043492
626.18402245, 977.24247915, 6.00000000, 9.00000000, -9694.40676158, 1531.87879617, -106.19150025, 825.07828850, 5130.40133317, 195.59734189, 0.00011249, 0.03670770, -0.00000850, 0.00199590, 0.00001318, 0.00028127,0.40310000, 31.55128818, 27484.74787829, 531.29532668, 736.63773572
550.76107730, 477.49559515, 9.00000000, 9.00000000, -9694.40676158, -1525.73721161, -106.19150025, 825.07828850, 5077.20416806, 195.59734189, -0.00213052, -0.00004208, -0.00078893, 0.00006148, -0.00040680, -0.00001531,0.00000000, 33.87033026, 28295.72299958, 442.32077225, 678.89434706
211.59808705, 404.02417335, 2.00000000, 6.00000000, -8521.19451755, 1481.19907358, -181.86328642, 1552.32819222, 4955.56897325, 137.71716087, 0.00048456, 0.02646481, 0.00012298, 0.00175542, 0.00007536, 0.00025865,0.97500000, 28.50679172, 24208.82515823, 470.62208278, 676.77560356
543.91603560, 1115.42798430, 9.00000000, 9.00000000, -12802.38707915, -1904.88692211, -224.49192935, 1643.41798956, 6434.49886085, 482.53838253, 0.00462461, 0.15110174, 0.00086357, 0.00313616, 0.00076288, 0.00090627,0.27290000, 33.32373671, 27833.34003302, 454.30711290, 644.13244346
791.09264885, 1171.68873535, 9.00000000, 9.00000000, -9696.73268290, -1641.71237841, -111.10537591, 744.55498221, 5519.81770870, 199.82939769, -0.00017692, 0.04167038, 0.00019855, 0.00206201, -0.00008607, 0.00033485,0.19130000, 34.24005724, 27313.35296510, 447.23961088, 729.77272091
309.35077425, 836.65434475, 9.00000000, 9.00000000, -9349.93094539, 1444.49669187, -93.60218819, 790.42900816, 5074.23221729, 119.31655605, 0.00034716, 0.01489917, -0.00016318, 0.00173303, 0.00004326, 0.00016392,0.69520000, 34.41863555, 28635.10772975, 482.45897196, 783.16715439
1295.03677905, 394.44307630, 9.00000000, 6.00000000, -11908.77731714, 1793.16167729, -190.23569528, 1312.17717809, 6084.54339098, 343.97031392, 0.00245649, 0.09306002, 0.00052927, 0.00259537, 0.00040282, 0.00048715,0.78320000, 34.66675056, 28032.59036886, 437.34575985, 684.75929206
469.24820250, 607.79655370, 9.00000000, 9.00000000, -13370.55784516, 1856.56720252, -236.67567035, 1718.35828060, 6242.79917456, 468.83204650, 0.00437279, 0.15011542, 0.00072479, 0.00348636, 0.00073653, 0.00088053,0.27290000, 29.35082361, 25376.71056012, 517.59542801, 733.25801305
1081.63426840, 1085.52750845, 9.00000000, 9.00000000, -9288.06591151, 1474.11848878, -79.77680892, 651.92537624, 4960.08739833, 132.74075859, 0.00099187, 0.01472174, -0.00015762, 0.00176789, 0.00016962, 0.00013848,0.69520000, 34.19636459, 28027.16617620, 429.81095821, 776.78599018
784.86542610, 508.32770275, 9.00000000, 9.00000000, -9868.34378214, 1644.49105850, -135.68959349, 934.51516461, 5539.22967904, 230.11558910, -0.00095279, 0.04066385, 0.00017152, 0.00227896, -0.00022320, 0.00028094,0.19130000, 30.48293712, 25353.51029910, 415.14750203, 722.93555405
354.26523125, 1194.76378280, 8.00000000, 9.00000000, -8493.01063436, -1619.48724448, -154.84810502, 1363.99100197, 5505.41028670, 155.61291147, 0.00122024, 0.02590086, 0.00017796, 0.00142538, 0.00019334, 0.00029226,0.97500000, 41.09388315, 30852.60269720, 425.35165920, 678.40951413
517.93821975, 71.47086520, 9.00000000, 1.00000000, -7261.13610432, 1294.52841884, -93.55108625, 832.47842244, 4939.75448501, 109.31982864, -0.00086637, 0.01184652, -0.00018272, 0.00115946, -0.00018702, 0.00010543,0.52740000, 40.52675938, 29500.03784274, 457.62903233, 746.57537834
872.17403105, 292.42449635, 9.00000000, 2.00000000, -7375.68746583, 1332.17164762, -89.17468924, 778.98806453, 5119.74286558, 120.09907919, -0.00059026, 0.01150989, -0.00021189, 0.00122539, -0.00012927, 0.00008501,0.52740000, 34.28055233, 28190.75329630, 445.10084465, 739.73813528
69.32320885, 158.24010440, 1.00000000, 3.00000000, -9354.66223106, 1585.60009796, -141.03672633, 1026.97458588, 5296.96745162, 219.52296405, -0.00142752, 0.04139037, 0.00027435, 0.00235717, -0.00031770, 0.00030446,0.19130000, 25.39073300, 23595.15644812, 403.10919996, 752.47426179
435.19951370, 850.34442815, 9.00000000, 9.00000000, -7345.94449295, -1371.74404421, -77.74987866, 784.89401544, 5053.10978565, 104.26598245, 0.00020503, 0.01600628, -0.00019961, 0.00112634, 0.00002896, 0.00019583,0.24520000, 33.01194957, 28060.42456522, 531.01015264, 750.10654441
197.72167730, 503.28708465, 4.00000000, 9.00000000, -7066.97390337, -1244.03729217, -77.18637787, 755.99081797, 4916.52104230, 88.64077374, -0.00060180, 0.01330077, -0.00017268, 0.00118934, -0.00014431, 0.00016648,0.52740000, 26.73566935, 25145.16235102, 459.31817043, 753.20854717
734.83189780, 481.29076870, 9.00000000, 9.00000000, -8599.18349106, -1483.92391739, -177.03916966, 1509.99778073, 4966.15401215, 147.79315783, 0.00067052, 0.02516902, 0.00014283, 0.00159037, 0.00010412, 0.00023454,0.97500000, 36.78119051, 28372.29839213, 478.42585436, 747.06983238
767.15461620, 406.03453660, 9.00000000, 9.00000000, -7729.38391868, -1373.43759961, -115.40577349, 921.91894303, 5129.13451635, 108.27810506, -0.00058313, 0.02015518, -0.00014412, 0.00130877, -0.00010039, 0.00013362,0.65880000, 32.11723751, 26822.54891018, 437.23896534, 719.40078726
303.60407735, 595.73437420, 5.00000000, 9.00000000, -7161.83563826, -1260.22763362, -75.45220270, 739.24531359, 4959.91435845, 83.65004835, -0.00054036, 0.01326723, -0.00018185, 0.00114830, -0.00013493, 0.00015316,0.52740000, 29.93460319, 26446.77556449, 443.89262016, 727.16102565
788.05258735, 903.11401180, 9.00000000, 8.00000000, -7451.05417489, -1439.51904494, -102.50051387, 827.52564368, 4845.43529035, 99.38758059, -0.00020216, 0.02081375, -0.00008898, 0.00122588, -0.00003328, 0.00018666,0.65880000, 34.67446075, 27327.35776135, 430.39734204, 704.88103322
599.57858100, 808.26409300, 9.00000000, 9.00000000, -7221.89671010, -1232.85264448, -74.98979317, 710.43942789, 4830.85548613, 84.54583920, -0.00038666, 0.01284602, -0.00018371, 0.00112536, -0.00010330, 0.00015879,0.52740000, 33.60406902, 28000.68072980, 465.74242486, 701.68870103
382.23379705, 602.26560310, 9.00000000, 8.00000000, -7221.89671010, -1232.85264448, -74.98979317, 710.43942789, 4830.85548613, 80.79894890, -0.00196512, -0.00038580, -0.00079311, 0.00008363, -0.00037175, 0.00002259,0.00000000, 38.91437127, 30434.54403355, 461.32273089, 695.07000083
1046.41858825, 785.48324505, 9.00000000, 9.00000000, -9689.21332976, 1562.32299718, -97.05929566, 785.96950434, 5285.50195038, 163.66200896, 0.00044912, 0.01391300, -0.00025339, 0.00193044, 0.00007470, 0.00007971,0.69520000, 30.25049686, 26362.61062673, 474.33291983, 731.75384416
294.56234605, 497.91304045, 8.00000000, 9.00000000, -8785.99120182, -1474.60718848, -183.74219805, 1565.61634293, 4915.74021212, 150.97745627, 0.00043000, 0.02478600, 0.00011359, 0.00157970, 0.00005830, 0.00022992,0.97500000, 38.53045416, 29348.99202740, 504.37580422, 692.74100510
986.90202940, 406.56409570, 9.00000000, 9.00000000, -11219.80000751, 1624.48780587, -170.26525702, 1294.97349654, 5447.89223132, 270.70872304, -0.00006305, 0.04636557, 0.00039656, 0.00223939, -0.00005657, 0.00029829,1.02670000, 35.81873009, 28639.98975785, 461.12865581, 760.24016519
880.36258380, 1194.76378280, 9.00000000, 9.00000000, -9686.32491421, -1569.16372582, -96.04172560, 768.99159425, 5267.30725495, 178.88033809, 0.00032625, 0.03738059, -0.00000616, 0.00207390, 0.00005021, 0.00031019,0.40310000, 31.24280912, 25414.15988809, 446.69151339, 672.12616047
101.83225360, 513.65271370, 2.00000000, 9.00000000, -9291.36948410, -1545.89049571, -114.00107964, 910.16933175, 5166.81208441, 176.94438735, -0.00028663, 0.03697636, 0.00006825, 0.00199251, -0.00006493, 0.00031592,0.40310000, 34.57182131, 27112.28229476, 453.88140593, 783.05214710
998.39542320, 662.50785405, 9.00000000, 9.00000000, -12236.93924791, 1761.74372724, -188.61641130, 1299.71757240, 5957.72591359, 324.06164932, 0.00248323, 0.09307579, 0.00046335, 0.00252720, 0.00040378, 0.00052328,0.78320000, 37.02840988, 28742.03632392, 441.63896148, 695.54272892
929.39583380, 716.40520245, 9.00000000, 9.00000000, -11516.85769364, 1662.91295702, -233.78638192, 1654.00587658, 5585.21892600, 391.57731097, 0.00126933, 0.05121212, 0.00082981, 0.00265900, 0.00021991, 0.00035088,0.82380000, 32.96936155, 27069.19885729, 518.09073189, 719.70152799
554.00707845, 861.22980965, 9.00000000, 9.00000000, -7636.75687911, -1275.58063556, -85.71696503, 818.10498566, 4739.18273725, 98.33628458, 0.00012242, 0.01549546, -0.00029071, 0.00128153, 0.00002151, 0.00015667,0.24520000, 27.58140877, 24542.90606571, 429.02701068, 634.96804940
931.21987070, 300.54440255, 9.00000000, 9.00000000, -9498.11354057, 1634.27416598, -118.80999488, 903.48028126, 5538.43987869, 223.56635444, -0.00016824, 0.03584144, 0.00002885, 0.00208580, -0.00003127, 0.00022822,0.40310000, 34.63074005, 26972.35931905, 498.89182630, 733.91398683
416.48842550, 402.44530270, 9.00000000, 6.00000000, -9194.49689245, 1575.05351080, -112.92192027, 880.27773999, 5295.07826137, 185.51335979, -0.00010435, 0.03652387, 0.00008722, 0.00209803, -0.00002365, 0.00029853,0.40310000, 29.92550056, 25980.41185285, 426.00182901, 656.89342238
